Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
2021-01-29 21:00:00,THEFT,SAMPLE,STREET,False,2,41.91142333690324,-87.57279116203901
2021-01-29 22:00:00,THEFT,SAMPLE,STREET,False,4,41.86579941920348,-87.71797698060557
2021-01-29 23:00:00,THEFT,SAMPLE,STREET,False,3,41.8933313383618,-87.72695513359822
2021-01-30 00:00:00,THEFT,SAMPLE,STREET,True,15,41.86848499979071,-87.66224136096744
2021-01-30 01:00:00,BATTERY,SAMPLE,STREET,True,4,41.72969097751601,-87.82566559862465
2021-01-30 02:00:00,ASSAULT,SAMPLE,STREET,True,23,41.81408213798905,-87.62298011595504
2021-01-30 03:00:00,BURGLARY,SAMPLE,STREET,False,21,41.86279419819102,-87.61948035345854
2021-01-30 04:00:00,BATTERY,SAMPLE,STREET,True,4,41.962025096938376,-87.7077922495817
2021-01-30 05:00:00,THEFT,SAMPLE,STREET,False,15,41.911561694867814,-87.56329061769986
2021-01-30 06:00:00,BATTERY,SAMPLE,STREET,False,6,41.82063637807437,-87.67619826676128
2021-01-30 07:00:00,ROBBERY,SAMPLE,STREET,True,23,42.03975993286365,-87.6414290637265
2021-01-30 08:00:00,THEFT,SAMPLE,STREET,False,5,41.69311820867189,-87.57269651334907
2021-01-30 09:00:00,BURGLARY,SAMPLE,STREET,False,12,41.732721947421986,-87.65009639697256
2021-01-30 10:00:00,THEFT,SAMPLE,STREET,False,7,41.78652504401266,-87.72045219768233
2021-01-30 11:00:00,BURGLARY,SAMPLE,STREET,True,3,41.741428830795165,-87.84256864731005
2021-01-30 12:00:00,BURGLARY,SAMPLE,STREET,False,7,41.900176798722406,-87.63151020531045
2021-01-30 13:00:00,ASSAULT,SAMPLE,STREET,True,12,41.6658202917345,-87.56054019651968
2021-01-30 14:00:00,ASSAULT,SAMPLE,STREET,False,15,41.72097471370937,-87.7089294629392
2021-01-30 15:00:00,BATTERY,SAMPLE,STREET,True,19,41.76733889506344,-87.74806940866351
2021-01-30 16:00:00,BATTERY,SAMPLE,STREET,False,6,41.923338310031724,-87.69422217207587
2021-01-30 17:00:00,BURGLARY,SAMPLE,STREET,True,8,42.00034595303245,-87.6314688382946
2021-01-30 18:00:00,THEFT,SAMPLE,STREET,True,6,41.96939670822122,-87.84979285765537
2021-01-30 19:00:00,ROBBERY,SAMPLE,STREET,False,3,41.7228323733001,-87.58383648318043
2021-01-30 20:00:00,ROBBERY,SAMPLE,STREET,False,5,41.876162303376425,-87.5840911420965
2021-01-30 21:00:00,THEFT,SAMPLE,STREET,False,9,41.662009058137876,-87.68761061991738
2021-01-30 22:00:00,THEFT,SAMPLE,STREET,False,24,41.774214710141145,-87.81328637014731
2021-01-30 23:00:00,ASSAULT,SAMPLE,STREET,True,16,41.97239351793133,-87.64845826161591
2021-01-31 00:00:00,ROBBERY,SAMPLE,STREET,False,22,41.83266628549733,-87.808646301111
2021-01-31 01:00:00,BURGLARY,SAMPLE,STREET,True,16,41.70997652891033,-87.6977358545702
2021-01-31 02:00:00,BATTERY,SAMPLE,STREET,False,9,41.82542135259532,-87.82191100840566
2021-01-31 03:00:00,ASSAULT,SAMPLE,STREET,True,18,41.72921317018489,-87.67328039851074
2021-01-31 04:00:00,ROBBERY,SAMPLE,STREET,True,13,41.80727658314558,-87.7545792024646
2021-01-31 05:00:00,THEFT,SAMPLE,STREET,True,11,41.84513338909913,-87.60070257557875
2021-01-31 06:00:00,ROBBERY,SAMPLE,STREET,False,10,41.789823245004406,-87.61001616213747
2021-01-31 07:00:00,BURGLARY,SAMPLE,STREET,False,10,42.024787580173545,-87.55045783735767
2021-01-31 08:00:00,ASSAULT,SAMPLE,STREET,True,6,41.87501211902255,-87.77274904758869
2021-01-31 09:00:00,THEFT,SAMPLE,STREET,True,16,41.98715706957876,-87.83145967216612
2021-01-31 10:00:00,BURGLARY,SAMPLE,STREET,True,12,41.95429141882223,-87.71709902045534
2021-01-31 11:00:00,BATTERY,SAMPLE,STREET,True,4,41.914466523707105,-87.82497899951002
2021-01-31 12:00:00,ASSAULT,SAMPLE,STREET,True,5,41.84875549932103,-87.79645008548026
2021-01-31 13:00:00,BURGLARY,SAMPLE,STREET,False,2,41.65086951351263,-87.67080995759153
2021-01-31 14:00:00,BURGLARY,SAMPLE,STREET,True,19,41.89538704022083,-87.6723607445967
2021-01-31 15:00:00,THEFT,SAMPLE,STREET,False,1,41.792382981200994,-87.83700175668109
2021-01-31 16:00:00,BATTERY,SAMPLE,STREET,False,4,41.69710486672052,-87.71712857457452
2021-01-31 17:00:00,BURGLARY,SAMPLE,STREET,False,12,41.82785050544483,-87.69093439213982
2021-01-31 18:00:00,ASSAULT,SAMPLE,STREET,True,2,41.94422132891332,-87.769592728654
2021-01-31 19:00:00,BURGLARY,SAMPLE,STREET,True,12,42.034671117879476,-87.58838704543734
2021-01-31 20:00:00,ROBBERY,SAMPLE,STREET,True,16,41.79964195644883,-87.80167040570606
2021-01-31 21:00:00,ASSAULT,SAMPLE,STREET,True,2,41.86708931948199,-87.77382945849813
2021-01-31 22:00:00,ASSAULT,SAMPLE,STREET,False,17,41.99049775334543,-87.80290167549016
2021-01-31 23:00:00,BURGLARY,SAMPLE,STREET,False,2,41.78359976798001,-87.81503600983882
2021-02-01 00:00:00,THEFT,SAMPLE,STREET,False,4,41.70690289798832,-87.58630624479785
2021-02-01 01:00:00,ASSAULT,SAMPLE,STREET,True,6,41.76275273249308,-87.766642250479
2021-02-01 02:00:00,ROBBERY,SAMPLE,STREET,True,23,42.009649131923354,-87.63324279415964
2021-02-01 03:00:00,THEFT,SAMPLE,STREET,True,7,41.713757243384734,-87.72160529208242
2021-02-01 04:00:00,THEFT,SAMPLE,STREET,True,23,41.78168842440271,-87.65923795577982
2021-02-01 05:00:00,THEFT,SAMPLE,STREET,True,15,41.835856124200134,-87.57154714114833
2021-02-01 06:00:00,ASSAULT,SAMPLE,STREET,True,20,41.988845289396366,-87.59661763988703
2021-02-01 07:00:00,THEFT,SAMPLE,STREET,False,12,42.02508531346119,-87.82930408227392
2021-02-01 08:00:00,BURGLARY,SAMPLE,STREET,False,5,41.8203241238533,-87.59643923941623
2021-02-01 09:00:00,THEFT,SAMPLE,STREET,True,14,42.0227816193414,-87.71445294541579
2021-02-01 10:00:00,ROBBERY,SAMPLE,STREET,False,16,41.7145836379431,-87.74495628193603
2021-02-01 11:00:00,BATTERY,SAMPLE,STREET,False,11,41.71274091675855,-87.6482836223615
2021-02-01 12:00:00,ROBBERY,SAMPLE,STREET,False,12,42.02970032785392,-87.56493763807022
2021-02-01 13:00:00,ASSAULT,SAMPLE,STREET,False,19,41.85387205341133,-87.82175935072355
2021-02-01 14:00:00,THEFT,SAMPLE,STREET,True,17,41.724363134141576,-87.61957689092492
2021-02-01 15:00:00,THEFT,SAMPLE,STREET,False,24,41.84519614823022,-87.78894759077261
2021-02-01 16:00:00,BURGLARY,SAMPLE,STREET,True,7,41.96328446215162,-87.73595916315189
2021-02-01 17:00:00,THEFT,SAMPLE,STREET,True,9,41.98076814628941,-87.58785309512102
2021-02-01 18:00:00,ROBBERY,SAMPLE,STREET,False,14,41.99558770265969,-87.68626024479629
2021-02-01 19:00:00,ASSAULT,SAMPLE,STREET,True,20,41.87782836123497,-87.82976300561486
2021-02-01 20:00:00,BATTERY,SAMPLE,STREET,False,12,41.99677840574715,-87.69758543495898
2021-02-01 21:00:00,THEFT,SAMPLE,STREET,True,15,41.8540120835213,-87.61310742950756
2021-02-01 22:00:00,BATTERY,SAMPLE,STREET,True,12,41.89282396095643,-87.69133582367031
2021-02-01 23:00:00,THEFT,SAMPLE,STREET,False,21,41.95348792090866,-87.79993322830627
2021-02-02 00:00:00,ASSAULT,SAMPLE,STREET,False,21,41.8201741170842,-87.71648767748273
2021-02-02 01:00:00,ROBBERY,SAMPLE,STREET,True,23,41.679432594855506,-87.5726963895881
2021-02-02 02:00:00,ASSAULT,SAMPLE,STREET,False,13,41.79006654274308,-87.65253880297176
2021-02-02 03:00:00,BATTERY,SAMPLE,STREET,True,9,41.89957768671838,-87.63103404804743
2021-02-02 04:00:00,THEFT,SAMPLE,STREET,False,24,41.726932947855786,-87.61421904776516
2021-02-02 05:00:00,BATTERY,SAMPLE,STREET,True,7,41.70935414539986,-87.822791972742
2021-02-02 06:00:00,ROBBERY,SAMPLE,STREET,True,1,41.76723221783657,-87.675539032219
2021-02-02 07:00:00,ASSAULT,SAMPLE,STREET,True,10,41.66284458491113,-87.7372254420444
2021-02-02 08:00:00,BATTERY,SAMPLE,STREET,True,6,41.94736915923477,-87.80825225089836
2021-02-02 09:00:00,BATTERY,SAMPLE,STREET,True,15,41.75348624087533,-87.78918713250879
2021-02-02 10:00:00,ROBBERY,SAMPLE,STREET,False,15,41.69969535865464,-87.61565185788258
2021-02-02 11:00:00,THEFT,SAMPLE,STREET,True,9,41.92965176638537,-87.80155326841306
2021-02-02 12:00:00,BATTERY,SAMPLE,STREET,False,13,41.98717120501731,-87.75627441783348
2021-02-02 13:00:00,ROBBERY,SAMPLE,STREET,False,23,41.65795023834471,-87.76453799852106
2021-02-02 14:00:00,THEFT,SAMPLE,STREET,True,1,41.74343990829649,-87.83541089082563
2021-02-02 15:00:00,THEFT,SAMPLE,STREET,True,9,42.02809292994783,-87.71135246522819
2021-02-02 16:00:00,ASSAULT,SAMPLE,STREET,False,3,41.804101654373106,-87.62022104734923
2021-02-02 17:00:00,ROBBERY,SAMPLE,STREET,True,9,42.02543682535277,-87.84335421017532
2021-02-02 18:00:00,THEFT,SAMPLE,STREET,True,20,41.75968501534827,-87.81623456485603
2021-02-02 19:00:00,ASSAULT,SAMPLE,STREET,False,15,41.73722705422877,-87.63394399612072
2021-02-02 20:00:00,BURGLARY,SAMPLE,STREET,False,24,41.7356433646912,-87.67192570279812
2021-02-02 21:00:00,ROBBERY,SAMPLE,STREET,False,7,41.684091464169974,-87.63542571578539
2021-02-02 22:00:00,BURGLARY,SAMPLE,STREET,False,4,42.00857291540365,-87.78096881353686
2021-02-02 23:00:00,THEFT,SAMPLE,STREET,False,20,42.04193400905316,-87.60886936501078
2021-02-03 00:00:00,ROBBERY,SAMPLE,STREET,False,17,42.03180352290865,-87.70603868196692
2021-02-03 01:00:00,ASSAULT,SAMPLE,STREET,True,22,41.99081125593091,-87.66690940774635
2021-02-03 02:00:00,THEFT,SAMPLE,STREET,False,4,41.98875516306039,-87.82235397483974
2021-02-03 03:00:00,ROBBERY,SAMPLE,STREET,False,19,41.914434186867595,-87.78849052499204
2021-02-03 04:00:00,ROBBERY,SAMPLE,STREET,True,5,41.980485484780246,-87.6179926355169
2021-02-03 05:00:00,BURGLARY,SAMPLE,STREET,True,16,41.733336945737214,-87.78282746764336
2021-02-03 06:00:00,THEFT,SAMPLE,STREET,True,3,41.80516505215485,-87.82224105174356
2021-02-03 07:00:00,ASSAULT,SAMPLE,STREET,True,11,41.906334517317894,-87.67083901532436
2021-02-03 08:00:00,ASSAULT,SAMPLE,STREET,True,22,41.99990853302464,-87.68561904515147
2021-02-03 09:00:00,THEFT,SAMPLE,STREET,True,15,41.91418778494751,-87.66763182130501
2021-02-03 10:00:00,THEFT,SAMPLE,STREET,False,19,41.98560878333368,-87.66450835109107
2021-02-03 11:00:00,BATTERY,SAMPLE,STREET,True,21,41.839579806339714,-87.69994079624064
2021-02-03 12:00:00,BURGLARY,SAMPLE,STREET,True,24,41.93692149508202,-87.7018678238294
2021-02-03 13:00:00,THEFT,SAMPLE,STREET,True,14,42.04199232255003,-87.57275033041316
2021-02-03 14:00:00,THEFT,SAMPLE,STREET,True,16,41.7113954228519,-87.68983548253607
2021-02-03 15:00:00,BATTERY,SAMPLE,STREET,False,24,42.020768276926354,-87.66480993927584
2021-02-03 16:00:00,BATTERY,SAMPLE,STREET,True,6,41.85894557913676,-87.76990918241837
2021-02-03 17:00:00,ROBBERY,SAMPLE,STREET,True,5,41.90728721229202,-87.58867203975935
2021-02-03 18:00:00,ASSAULT,SAMPLE,STREET,False,21,42.0011476027642,-87.84268957220225
2021-02-03 19:00:00,BURGLARY,SAMPLE,STREET,False,17,41.81386166902092,-87.68283197131066
2021-02-03 20:00:00,ROBBERY,SAMPLE,STREET,False,16,41.81747702995602,-87.73484491144056
2021-02-03 21:00:00,THEFT,SAMPLE,STREET,True,2,41.86087273453884,-87.66882874133185
2021-02-03 22:00:00,BATTERY,SAMPLE,STREET,False,11,41.65764083379874,-87.74194838506858
2021-02-03 23:00:00,ASSAULT,SAMPLE,STREET,False,4,41.84866647237734,-87.6346936264847
2021-02-04 00:00:00,ROBBERY,SAMPLE,STREET,False,6,41.76643490599769,-87.84390056710797
2021-02-04 01:00:00,ASSAULT,SAMPLE,STREET,True,7,42.02118167295671,-87.72823316836926
2021-02-04 02:00:00,BATTERY,SAMPLE,STREET,True,17,41.68509411950121,-87.60062092007728
2021-02-04 03:00:00,ROBBERY,SAMPLE,STREET,False,8,41.83372818480792,-87.77493978466616
2021-02-04 04:00:00,ROBBERY,SAMPLE,STREET,True,1,42.02898726815094,-87.83417473648589
2021-02-04 05:00:00,ASSAULT,SAMPLE,STREET,True,15,42.01041410012739,-87.70104277763045
2021-02-04 06:00:00,BATTERY,SAMPLE,STREET,True,20,41.93053937694982,-87.55703996184197
2021-02-04 07:00:00,THEFT,SAMPLE,STREET,True,12,41.885744420798424,-87.83075243153945
2021-02-04 08:00:00,ROBBERY,SAMPLE,STREET,True,15,41.76229237485313,-87.82898305217506
2021-02-04 09:00:00,THEFT,SAMPLE,STREET,False,23,41.79678284510098,-87.67146503051599
2021-02-04 10:00:00,BATTERY,SAMPLE,STREET,False,22,41.68605394590165,-87.77497968613656
2021-02-04 11:00:00,ROBBERY,SAMPLE,STREET,False,15,41.964443319103296,-87.72693062990882
2021-02-04 12:00:00,ROBBERY,SAMPLE,STREET,False,9,41.77954790716152,-87.60084785410018
2021-02-04 13:00:00,THEFT,SAMPLE,STREET,True,16,41.91711275961208,-87.79034539474524
2021-02-04 14:00:00,BURGLARY,SAMPLE,STREET,False,2,41.79303791087944,-87.63421001890556
2021-02-04 15:00:00,THEFT,SAMPLE,STREET,False,15,41.8357321765585,-87.69865434601972
2021-02-04 16:00:00,THEFT,SAMPLE,STREET,True,15,41.87200098895055,-87.57851269227571
2021-02-04 17:00:00,BURGLARY,SAMPLE,STREET,True,7,41.97074096335624,-87.55811139991192
2021-02-04 18:00:00,BATTERY,SAMPLE,STREET,True,21,41.73446255101627,-87.70451176430397
2021-02-04 19:00:00,BATTERY,SAMPLE,STREET,True,13,41.80950615473194,-87.67460588226535
2021-02-04 20:00:00,ROBBERY,SAMPLE,STREET,False,23,41.702032628756726,-87.62624723777873
2021-02-04 21:00:00,ASSAULT,SAMPLE,STREET,True,17,41.680304201968504,-87.7543977574384
2021-02-04 22:00:00,ASSAULT,SAMPLE,STREET,True,11,41.89186974246751,-87.78197789484302
2021-02-04 23:00:00,ROBBERY,SAMPLE,STREET,True,10,41.72563641774356,-87.5605944482671
2021-02-05 00:00:00,ASSAULT,SAMPLE,STREET,True,1,41.673919736770436,-87.72021538263412
2021-02-05 01:00:00,THEFT,SAMPLE,STREET,True,14,42.00883917248256,-87.84952275204526
2021-02-05 02:00:00,THEFT,SAMPLE,STREET,True,5,41.863725767914154,-87.59868451044247
2021-02-05 03:00:00,BURGLARY,SAMPLE,STREET,False,8,41.70385128296119,-87.67010075161267
2021-02-05 04:00:00,BURGLARY,SAMPLE,STREET,False,1,41.67137045097902,-87.7994324311839
2021-02-05 05:00:00,ROBBERY,SAMPLE,STREET,False,7,41.69794402136546,-87.84095809204688
2021-02-05 06:00:00,ROBBERY,SAMPLE,STREET,True,2,41.838534896128245,-87.76255527068747
2021-02-05 07:00:00,ROBBERY,SAMPLE,STREET,True,7,41.91738610206756,-87.5716338713579
2021-02-05 08:00:00,THEFT,SAMPLE,STREET,False,7,41.90651202999442,-87.56995264898931
2021-02-05 09:00:00,ASSAULT,SAMPLE,STREET,False,9,41.7077692345058,-87.75669895410935
2021-02-05 10:00:00,ROBBERY,SAMPLE,STREET,False,22,41.90339558073508,-87.59922070215379
2021-02-05 11:00:00,ROBBERY,SAMPLE,STREET,False,4,41.81194624968704,-87.71744640302286
2021-02-05 12:00:00,THEFT,SAMPLE,STREET,True,23,41.835897513719786,-87.65369657525902
2021-02-05 13:00:00,THEFT,SAMPLE,STREET,False,7,41.97057216249812,-87.74966683723866
2021-02-05 14:00:00,THEFT,SAMPLE,STREET,True,20,41.782999749071855,-87.6952082211187
2021-02-05 15:00:00,ASSAULT,SAMPLE,STREET,True,18,41.70879961886534,-87.76186616603489
2021-02-05 16:00:00,ROBBERY,SAMPLE,STREET,True,13,41.999381253426534,-87.83166569129305
2021-02-05 17:00:00,BATTERY,SAMPLE,STREET,False,11,41.73485223034653,-87.80818654414253
2021-02-05 18:00:00,BATTERY,SAMPLE,STREET,False,9,41.767611948221855,-87.76279765165802
2021-02-05 19:00:00,ROBBERY,SAMPLE,STREET,False,14,41.932636023561045,-87.55712386480715
2021-02-05 20:00:00,ROBBERY,SAMPLE,STREET,True,8,41.92342012682304,-87.560298354925
2021-02-05 21:00:00,ROBBERY,SAMPLE,STREET,True,21,41.97016000851353,-87.60170099725464
2021-02-05 22:00:00,ROBBERY,SAMPLE,STREET,False,14,41.723546656579174,-87.78024818467117
2021-02-05 23:00:00,ASSAULT,SAMPLE,STREET,True,21,41.790911957325676,-87.71751935783745
2021-02-06 00:00:00,BATTERY,SAMPLE,STREET,False,17,41.7003532955825,-87.71806514845278
2021-02-06 01:00:00,BURGLARY,SAMPLE,STREET,True,14,41.86641565886744,-87.73390802655454
2021-02-06 02:00:00,BATTERY,SAMPLE,STREET,True,24,41.76702823701548,-87.83653590847307
2021-02-06 03:00:00,BATTERY,SAMPLE,STREET,True,5,41.92557425640342,-87.6896417877327
2021-02-06 04:00:00,THEFT,SAMPLE,STREET,True,10,41.65013774719382,-87.82815640236254
2021-02-06 05:00:00,ROBBERY,SAMPLE,STREET,True,6,41.67387319938383,-87.60942439578461
2021-02-06 06:00:00,ROBBERY,SAMPLE,STREET,True,10,41.823024120207734,-87.64260785714656
2021-02-06 07:00:00,ROBBERY,SAMPLE,STREET,True,11,42.03327366239022,-87.74417889800694
2021-02-06 08:00:00,THEFT,SAMPLE,STREET,False,24,42.00634055494367,-87.65585908533626
2021-02-06 09:00:00,ASSAULT,SAMPLE,STREET,True,6,42.047603611224794,-87.78008889803226
2021-02-06 10:00:00,ASSAULT,SAMPLE,STREET,True,10,41.81673208994562,-87.770424980513
2021-02-06 11:00:00,BURGLARY,SAMPLE,STREET,False,14,41.6686273945095,-87.75575994492237
2021-02-06 12:00:00,ASSAULT,SAMPLE,STREET,False,20,41.772382456807904,-87.6108965200194
2021-02-06 13:00:00,ASSAULT,SAMPLE,STREET,False,3,41.92030834086958,-87.78679259594617
2021-02-06 14:00:00,ROBBERY,SAMPLE,STREET,False,7,41.70406552390696,-87.68116563175418
2021-02-06 15:00:00,BATTERY,SAMPLE,STREET,True,2,41.769988871504,-87.78985986567355
2021-02-06 16:00:00,ASSAULT,SAMPLE,STREET,True,7,41.67246646581794,-87.76448877248127
2021-02-06 17:00:00,ASSAULT,SAMPLE,STREET,False,17,41.83998681535609,-87.77935561210404
2021-02-06 18:00:00,THEFT,SAMPLE,STREET,True,13,41.733568271078035,-87.65649859867801
2021-02-06 19:00:00,BURGLARY,SAMPLE,STREET,False,21,41.6864992107596,-87.69198131666326
2021-02-06 20:00:00,THEFT,SAMPLE,STREET,True,9,41.81448632379299,-87.63361025622834
2021-02-06 21:00:00,ROBBERY,SAMPLE,STREET,True,13,41.79049016174966,-87.7840169688001
2021-02-06 22:00:00,BATTERY,SAMPLE,STREET,True,15,41.86500709477819,-87.84725543928218
2021-02-06 23:00:00,BURGLARY,SAMPLE,STREET,True,13,41.94961546212545,-87.6458471298609
2021-02-07 00:00:00,THEFT,SAMPLE,STREET,True,17,41.6950274945706,-87.81554381245147
2021-02-07 01:00:00,ASSAULT,SAMPLE,STREET,False,8,41.966450236084,-87.77610843267281
2021-02-07 02:00:00,ASSAULT,SAMPLE,STREET,True,9,41.66051599195007,-87.75829415426163
2021-02-07 03:00:00,BURGLARY,SAMPLE,STREET,True,9,41.827240760998336,-87.62595937231274
2021-02-07 04:00:00,ASSAULT,SAMPLE,STREET,True,8,41.88497211475435,-87.66223245680277
2021-02-07 05:00:00,THEFT,SAMPLE,STREET,True,16,42.03279946925591,-87.79472036904225
2021-02-07 06:00:00,THEFT,SAMPLE,STREET,True,20,41.87956921074786,-87.67063365681408
2021-02-07 07:00:00,ASSAULT,SAMPLE,STREET,False,7,41.713499677308555,-87.63755560146681
2021-02-07 08:00:00,ASSAULT,SAMPLE,STREET,True,17,41.85701672213756,-87.73333083916295
2021-02-07 09:00:00,ROBBERY,SAMPLE,STREET,False,7,41.808313578876565,-87.77621412579164
2021-02-07 10:00:00,BATTERY,SAMPLE,STREET,True,6,41.84174222704009,-87.64630516812556
2021-02-07 11:00:00,BURGLARY,SAMPLE,STREET,True,5,41.72883880586363,-87.66673263995754
2021-02-07 12:00:00,THEFT,SAMPLE,STREET,False,17,41.850330816924505,-87.82662635245875
2021-02-07 13:00:00,BURGLARY,SAMPLE,STREET,True,8,41.71001590571635,-87.64999610792987
2021-02-07 14:00:00,ROBBERY,SAMPLE,STREET,True,1,41.94761723227634,-87.70344462014941
2021-02-07 15:00:00,THEFT,SAMPLE,STREET,False,16,41.88756250409023,-87.62398931290667
2021-02-07 16:00:00,ROBBERY,SAMPLE,STREET,True,17,41.681411076636714,-87.79278473743605
2021-02-07 17:00:00,ROBBERY,SAMPLE,STREET,False,3,42.00584578717159,-87.77253507462959
2021-02-07 18:00:00,ASSAULT,SAMPLE,STREET,False,13,41.896551841846254,-87.68700617827074
2021-02-07 19:00:00,BURGLARY,SAMPLE,STREET,False,8,41.77644282205113,-87.70547994163233
2021-02-07 20:00:00,BURGLARY,SAMPLE,STREET,True,16,41.668256959810925,-87.73409038868304
2021-02-07 21:00:00,ASSAULT,SAMPLE,STREET,True,24,41.90289067830865,-87.62619000567106
2021-02-07 22:00:00,BURGLARY,SAMPLE,STREET,False,7,41.799376104539334,-87.68057453091151
2021-02-07 23:00:00,ASSAULT,SAMPLE,STREET,True,21,42.01304724195139,-87.63691844383176
2021-02-08 00:00:00,THEFT,SAMPLE,STREET,False,15,41.66395113308567,-87.80402351130427
2021-02-08 01:00:00,ROBBERY,SAMPLE,STREET,True,24,41.6656409741369,-87.63130351145634
2021-02-08 02:00:00,ROBBERY,SAMPLE,STREET,False,2,42.02971971476277,-87.71154156756991
2021-02-08 03:00:00,BURGLARY,SAMPLE,STREET,True,24,42.0359495782718,-87.83986961929462
2021-02-08 04:00:00,BATTERY,SAMPLE,STREET,False,2,41.661096890709054,-87.77965253380104
2021-02-08 05:00:00,ROBBERY,SAMPLE,STREET,True,10,41.93641329397653,-87.84227308247782
2021-02-08 06:00:00,ASSAULT,SAMPLE,STREET,False,5,41.738597940931534,-87.71293764340268
2021-02-08 07:00:00,BATTERY,SAMPLE,STREET,True,4,41.93055710651443,-87.75223607183347
2021-02-08 08:00:00,BATTERY,SAMPLE,STREET,False,15,41.99749311866319,-87.55376513202602
2021-02-08 09:00:00,ROBBERY,SAMPLE,STREET,True,13,41.69033259154491,-87.58944876491294
2021-02-08 10:00:00,ROBBERY,SAMPLE,STREET,True,17,41.74550656670481,-87.60229874189706
2021-02-08 11:00:00,ROBBERY,SAMPLE,STREET,False,21,41.659631067330594,-87.69966503529062
2021-02-08 12:00:00,ASSAULT,SAMPLE,STREET,True,23,41.667531938177774,-87.60787375019477
2021-02-08 13:00:00,BATTERY,SAMPLE,STREET,True,1,41.661847143287105,-87.76993910576117
2021-02-08 14:00:00,BURGLARY,SAMPLE,STREET,True,18,41.97027294257056,-87.68180515964603
2021-02-08 15:00:00,ASSAULT,SAMPLE,STREET,True,15,41.769317071372306,-87.73212458160417
2021-02-08 16:00:00,THEFT,SAMPLE,STREET,False,14,41.847284575828795,-87.79859742654318
2021-02-08 17:00:00,ROBBERY,SAMPLE,STREET,True,9,41.965137705438806,-87.82821597058947
2021-02-08 18:00:00,BATTERY,SAMPLE,STREET,True,12,41.847977465082685,-87.6825344851085
2021-02-08 19:00:00,ASSAULT,SAMPLE,STREET,False,5,41.82167842504984,-87.82070825953593
2021-02-08 20:00:00,THEFT,SAMPLE,STREET,True,23,41.654629282595785,-87.6345990709942
2021-02-08 21:00:00,ASSAULT,SAMPLE,STREET,False,2,41.8772158010147,-87.57355945638216
2021-02-08 22:00:00,ASSAULT,SAMPLE,STREET,True,23,41.69989723125483,-87.80136816708652
2021-02-08 23:00:00,BURGLARY,SAMPLE,STREET,False,23,41.955859296316405,-87.70871842644692
2021-02-09 00:00:00,BURGLARY,SAMPLE,STREET,True,7,41.753095089526006,-87.62836762208205
2021-02-09 01:00:00,ASSAULT,SAMPLE,STREET,False,21,41.91967496432346,-87.76394810169009
2021-02-09 02:00:00,THEFT,SAMPLE,STREET,False,9,41.90848941112987,-87.57377064411011
2021-02-09 03:00:00,BATTERY,SAMPLE,STREET,False,18,41.896670241172004,-87.58346033233903
2021-02-09 04:00:00,BATTERY,SAMPLE,STREET,True,4,41.75678080301488,-87.81887369328109
2021-02-09 05:00:00,ROBBERY,SAMPLE,STREET,False,2,41.75683591087022,-87.84178006854044
2021-02-09 06:00:00,ROBBERY,SAMPLE,STREET,True,24,41.99521921737653,-87.55706245510618
2021-02-09 07:00:00,BATTERY,SAMPLE,STREET,False,1,41.65512293305217,-87.56305749256866
2021-02-09 08:00:00,ASSAULT,SAMPLE,STREET,False,12,41.72260905338158,-87.7233143186602
2021-02-09 09:00:00,ASSAULT,SAMPLE,STREET,False,13,41.89406836705679,-87.8348310027682
2021-02-09 10:00:00,BURGLARY,SAMPLE,STREET,True,14,41.976818501761265,-87.66433733417618
2021-02-09 11:00:00,BURGLARY,SAMPLE,STREET,True,5,41.79333820346914,-87.7619769677834
2021-02-09 12:00:00,ROBBERY,SAMPLE,STREET,False,3,41.91137738344432,-87.56898310392982
2021-02-09 13:00:00,BATTERY,SAMPLE,STREET,False,4,41.872862567848095,-87.6116014224837
2021-02-09 14:00:00,ASSAULT,SAMPLE,STREET,False,17,41.675816041792814,-87.65512186475996
2021-02-09 15:00:00,BATTERY,SAMPLE,STREET,False,19,41.89870007877227,-87.76464884574594
2021-02-09 16:00:00,THEFT,SAMPLE,STREET,False,11,41.97556138890899,-87.63961942616749
2021-02-09 17:00:00,BATTERY,SAMPLE,STREET,False,8,42.04697932811976,-87.76324951997223
2021-02-09 18:00:00,THEFT,SAMPLE,STREET,False,12,41.66185602906069,-87.83871070475443
2021-02-09 19:00:00,BURGLARY,SAMPLE,STREET,False,18,41.91402326903354,-87.69746962371391
2021-02-09 20:00:00,BURGLARY,SAMPLE,STREET,True,18,41.81581982125918,-87.70339463656339
2021-02-09 21:00:00,ROBBERY,SAMPLE,STREET,False,9,41.65391515548248,-87.62109820809212
2021-02-09 22:00:00,BATTERY,SAMPLE,STREET,True,5,41.8957443774834,-87.59029783529367
2021-02-09 23:00:00,BATTERY,SAMPLE,STREET,False,21,41.69897091942225,-87.74365945339171
2021-02-10 00:00:00,THEFT,SAMPLE,STREET,True,17,41.801426740075655,-87.7151580969389
2021-02-10 01:00:00,BURGLARY,SAMPLE,STREET,True,13,41.75454683699536,-87.70887987410664
2021-02-10 02:00:00,THEFT,SAMPLE,STREET,False,6,41.79446536090844,-87.75273277468828
2021-02-10 03:00:00,BURGLARY,SAMPLE,STREET,True,24,41.847078232600374,-87.62698392291244
2021-02-10 04:00:00,THEFT,SAMPLE,STREET,True,22,41.7936838129958,-87.6933696444381
